timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignored,sentiment_score,engagement_score,weighted_sentiment,sentiment_momentum,sentiment_volatility
2023-03-25 16:00:00,27647.44,27730.0,27624.14,27629.22,2143.18105,1679763599999,59284159.38494090,48657,1073.28732000,29688606.70817140,0,,,,,
2023-03-25 17:00:00,27629.23,27647.36,27380.0,27481.58,2981.62837,1679767199999,82026866.12936090,61473,1368.71954000,37656775.96090440,0,,,,,
2023-03-25 18:00:00,27481.57,27535.63,27431.05,27442.92,1419.74012,1679770799999,39031249.77587890,37166,718.12440000,19741611.93896320,0,,,,,
2023-03-25 19:00:00,27442.92,27442.92,27159.57,27189.68,5149.37954,1679774399999,140483214.24523170,91369,2293.98870000,62575448.46777480,0,,,,,
2023-03-25 20:00:00,27189.69,27430.14,27156.09,27354.72,3202.60967,1679777999999,87465458.62413750,61874,1782.91618000,48690279.95346410,0,,,,,
2023-03-25 21:00:00,27354.73,27455.0,27349.09,27411.54,1058.74562,1679781599999,29010399.60546980,32555,561.03097000,15372298.21099610,0,,,,,
2023-03-25 22:00:00,27411.54,27529.29,27391.05,27447.32,1518.28385,1679785199999,41703535.98966580,39261,769.61206000,21138243.42046260,0,,,,,
2023-03-25 23:00:00,27447.31,27486.5,27404.99,27462.95,808.11091,1679788799999,22186252.25788360,24027,403.03372000,11064992.27027840,0,,,,,
2023-03-26 00:00:00,27462.96,27630.32,27417.76,27531.28,1997.79617,1679792399999,54989449.73966200,51053,1034.97871000,28488408.98451610,0,,,,,
2023-03-26 01:00:00,27531.28,27650.0,27516.91,27593.34,1280.56901,1679795999999,35318022.37905260,30908,648.33371000,17882250.79407310,0,,,,,
2023-03-26 02:00:00,27593.34,27615.25,27563.51,27589.64,820.56901,1679799599999,22637822.06475320,21485,402.87106000,11114302.91738340,0,,,,,
2023-03-26 03:00:00,27589.63,27617.65,27504.83,27529.26,1229.07026,1679803199999,33868642.19432440,25968,567.43562000,15636331.42673390,0,,,,,
2023-03-26 04:00:00,27529.27,27536.7,27462.27,27516.61,790.6614,1679806799999,21747549.70131860,20679,376.81172000,10363862.81999320,0,,,,,
2023-03-26 05:00:00,27516.62,27556.06,27462.15,27544.81,997.19255,1679810399999,27436195.84282150,26057,483.46638000,13302028.67791420,0,,,,,
2023-03-26 06:00:00,27544.81,27570.93,27478.9,27496.68,1059.99052,1679813999999,29164164.45527830,30928,523.56063000,14404703.10606570,0,,,,,
2023-03-26 07:00:00,27496.67,27536.23,27481.26,27504.94,959.32447,1679817599999,26385754.83257360,31092,442.98144000,12183591.96854470,0,,,,,
2023-03-26 08:00:00,27504.94,27766.13,27480.01,27659.2,2832.47541,1679821199999,78330267.96373030,61112,1575.27936000,43568670.67439240,0,,,,,
2023-03-26 09:00:00,27659.2,27735.35,27626.21,27686.73,1892.98677,1679824799999,52391317.55279370,42600,970.48369000,26859680.94947060,0,,,,,
2023-03-26 10:00:00,27686.74,27717.76,27635.45,27678.63,1177.4944,1679828399999,32588328.47119450,28658,557.78079000,15436720.28629640,0,,,,,
2023-03-26 11:00:00,27678.62,27915.08,27649.38,27865.95,2280.74336,1679831999999,63314474.35086540,46973,1273.08106000,35348116.02544810,0,,,,,
2023-03-26 12:00:00,27865.96,27985.0,27837.37,27919.74,3689.34292,1679835599999,102963252.71885880,60976,1995.63499000,55698412.85812290,0,,,,,
2023-03-26 13:00:00,27919.73,28194.4,27883.21,28149.99,4591.80384,1679839199999,128773050.14733230,84969,2464.86080000,69121987.70047780,0,,,,,
2023-03-26 14:00:00,28150.0,28150.0,27695.0,27795.22,6745.31133,1679842799999,188060857.44778290,110187,3098.97593000,86384100.91853500,0,,,,,
2023-03-26 15:00:00,27795.22,27878.89,27717.26,27803.89,2669.59226,1679846399999,74231826.49308880,59182,1362.46180000,37886039.98595090,0,,,,,
2023-03-26 16:00:00,27803.89,27878.43,27635.18,27699.28,1705.21511,1679849999999,47365684.34135910,43758,760.72456000,21134434.62673760,0,,,,,
2023-03-26 17:00:00,27699.27,27857.85,27660.0,27837.82,1657.60628,1679853599999,46038682.51274940,39773,864.46199000,24007809.39952440,0,,,,,
2023-03-26 18:00:00,27837.81,27934.57,27772.78,27808.76,1414.28364,1679857199999,39375672.76163560,38356,723.23159000,20135768.55881720,0,,,,,
2023-03-26 19:00:00,27808.75,27856.66,27785.0,27827.95,828.87805,1679860799999,23055836.35693890,25424,427.89465000,11901690.06686670,0,,,,,
2023-03-26 20:00:00,27827.95,27900.0,27670.71,27777.63,1993.46478,1679864399999,55371927.71928240,48538,894.68164000,24849600.90240140,0,,,,,
2023-03-26 21:00:00,27777.63,27838.11,27750.49,27838.11,750.61949,1679867999999,20860824.49150350,25280,414.89350000,11530691.93832490,0,,,,,
2023-03-26 22:00:00,27838.1,28079.83,27804.4,28040.29,2953.55719,1679871599999,82642300.28586800,61811,1642.45968000,45952438.82197000,0,,,,,
2023-03-26 23:00:00,28040.28,28143.0,27949.0,27968.05,3353.15531,1679875199999,94061498.17135270,52429,1740.81288000,48836590.64876590,0,,,,,
2023-03-27 00:00:00,27968.05,28023.86,27917.16,27994.28,1929.36281,1679878799999,53957325.83866830,45704,1041.41497000,29123089.57765590,0,,,,,
2023-03-27 01:00:00,27994.27,28013.57,27801.06,27826.98,2218.5361,1679882399999,61843622.58630580,48511,1042.21745000,29048425.66161740,0,,,,,
2023-03-27 02:00:00,27826.98,27890.16,27781.6,27879.16,1526.6874,1679885999999,42519571.13521650,33183,817.11976000,22760609.03009520,0,,,,,
2023-03-27 03:00:00,27879.16,27930.16,27829.99,27888.68,1180.07667,1679889599999,32907933.38477910,27068,559.67589000,15606999.41412080,0,,,,,
2023-03-27 04:00:00,27888.68,27935.17,27871.91,27906.98,1613.73286,1679893199999,45032313.83895470,31193,759.18171000,21185302.22464760,0,,,,,
2023-03-27 05:00:00,27906.98,27918.02,27675.31,27715.18,2796.12155,1679896799999,77707753.49570870,50720,1290.79065000,35860636.99091610,0,,,,,
2023-03-27 06:00:00,27715.19,27800.0,27666.0,27785.85,2165.82342,1679900399999,60093995.11577310,50570,1183.19677000,32829070.57600790,0,,,,,
2023-03-27 07:00:00,27785.86,27850.0,27734.9,27808.81,2279.86147,1679903999999,63387415.40034210,45420,1091.77820000,30357881.65971860,0,,,,,
2023-03-27 08:00:00,27808.8,27866.63,27768.55,27848.53,1479.56205,1679907599999,41149141.99945930,33990,757.12597000,21056299.93056280,0,,,,,
2023-03-27 09:00:00,27848.53,27972.98,27820.0,27925.63,2236.16453,1679911199999,62403138.10679450,44086,1150.94204000,32115598.77443280,0,,,,,
2023-03-27 10:00:00,27925.64,27943.48,27864.89,27915.39,1738.99262,1679914799999,48537547.54447690,34007,768.89935000,21460662.34177540,0,,,,,
2023-03-27 11:00:00,27915.38,27996.28,27839.0,27892.69,2162.12095,1679918399999,60358046.70223470,44595,1057.21531000,29514404.33581940,0,,,,,
2023-03-27 12:00:00,27892.69,27923.42,27690.36,27749.99,3192.72488,1679921999999,88760618.16995100,66162,1569.06611000,43619122.05691460,0,,,,,
2023-03-27 13:00:00,27749.99,27844.69,27600.0,27692.99,5094.41421,1679925599999,141322007.32134350,95448,2452.81007000,68044101.93382520,0,,,,,
2023-03-27 14:00:00,27693.0,27734.67,26938.88,26960.38,13065.76035,1679929199999,357277553.73731130,190747,5983.50748000,163664945.47907220,0,,,,,
2023-03-27 15:00:00,26960.38,27040.0,26508.14,26903.62,17713.30251,1679932799999,474889386.59590400,240983,8321.88531000,223103823.15684560,0,,,,,
2023-03-27 16:00:00,26903.63,27313.42,26858.79,27145.5,7789.38772,1679936399999,211498424.45860640,131757,4177.34337000,113408501.40185890,0,,,,,
2023-03-27 17:00:00,27145.51,27211.26,26922.17,26960.0,4025.89889,1679939999999,108924056.71626980,76399,2015.46876000,54533862.94430840,0,,,,,
2023-03-27 18:00:00,26959.99,27176.79,26949.23,27090.81,2679.54916,1679943599999,72532830.84669200,54254,1388.13635000,37570595.90301540,0,,,,,
2023-03-27 19:00:00,27090.8,27143.23,26942.25,26968.94,2118.19263,1679947199999,57285727.55969040,48154,998.95450000,27018302.26622360,0,,,,,
2023-03-27 20:00:00,26968.93,27059.48,26877.82,27043.84,2546.25027,1679950799999,68710036.02524200,57831,1327.85820000,35833338.57077040,0,,,,,
2023-03-27 21:00:00,27043.85,27198.99,27009.88,27170.63,1894.47912,1679954399999,51381514.63088950,45332,1053.17491000,28563573.50420070,0,,,,,
2023-03-27 22:00:00,27170.64,27255.0,27078.92,27099.99,2719.40875,1679957999999,73836756.74226400,45754,1364.60437000,37052361.81727430,0,,,,,
2023-03-27 23:00:00,27100.0,27175.66,27066.02,27124.91,1873.05806,1679961599999,50814170.08172760,33396,979.54789000,26573671.06184860,0,,,,,
2023-03-28 00:00:00,27124.9,27160.0,26936.0,26960.92,3533.32954,1679965199999,95558497.18323590,59188,1750.79009000,47342022.29680850,0,,,,,
2023-03-28 01:00:00,26960.93,27176.05,26800.0,27074.81,4473.13379,1679968799999,120696615.26228610,74443,2213.86023000,59732870.07888400,0,,,,,
2023-03-28 02:00:00,27074.81,27083.4,26970.19,27037.58,1369.72652,1679972399999,37023905.75702590,36650,597.69139000,16153788.86645700,0,,,,,
2023-03-28 03:00:00,27037.58,27046.51,26910.35,26971.71,1673.40842,1679975999999,45152172.57308680,42864,816.16538000,22020549.71628420,0,,,,,
2023-03-28 04:00:00,26971.71,26999.33,26893.99,26964.6,2467.49201,1679979599999,66482357.87929630,42864,1109.17577000,29887633.57502120,0,,,,,
2023-03-28 05:00:00,26964.59,26998.7,26872.11,26974.63,2233.39065,1679983199999,60157111.84286590,40703,1094.31070000,29477052.85451960,0,,,,,
2023-03-28 06:00:00,26974.63,27142.25,26974.63,27070.52,2721.73924,1679986799999,73690560.05055550,57125,1361.40906000,36852475.14879200,0,,,,,
2023-03-28 07:00:00,27070.53,27103.44,26934.0,26962.88,2036.25522,1679990399999,55036114.12266820,44995,974.42227000,26337235.38815020,0,,,,,
2023-03-28 08:00:00,26962.89,27033.99,26925.8,27013.68,1588.81574,1679993999999,42858682.55431760,38626,818.85771000,22088876.86584680,0,,,,,
2023-03-28 09:00:00,27013.68,27044.79,26820.5,26875.03,2514.29381,1679997599999,67706892.31871830,50158,1097.58267000,29560896.66127450,0,,,,,
2023-03-28 10:00:00,26875.03,26932.97,26631.78,26740.96,5740.89942,1680001199999,153621345.77568420,101073,2629.21687000,70351551.79181390,0,,,,,
2023-03-28 11:00:00,26740.96,27155.38,26725.53,27057.36,5882.75721,1680004799999,158658432.46227180,110877,3077.81928000,83010553.54402520,0,,,,,
2023-03-28 12:00:00,27057.36,27210.0,26852.16,26983.02,5183.04562,1680008399999,140004721.65975470,94383,2720.74285000,73476464.22529950,0,,,,,
2023-03-28 13:00:00,26983.02,27029.5,26835.31,26881.97,3897.34604,1680011999999,104952039.40352260,76734,1924.05207000,51803953.39924900,0,,,,,
2023-03-28 14:00:00,26881.97,27022.86,26846.43,26943.01,4343.77277,1680015599999,117110641.35387830,74113,2077.52374000,56003159.34342940,0,,,,,
2023-03-28 15:00:00,26943.01,27072.09,26923.3,26998.63,2513.08906,1680019199999,67832796.89738400,63151,1254.35895000,33855216.84806470,0,,,,,
2023-03-28 16:00:00,26998.63,27024.32,26852.05,26882.07,1886.5955,1680022799999,50777205.90221810,50193,899.38036000,24203663.11953340,0,,,,,
2023-03-28 17:00:00,26882.07,26925.32,26745.0,26863.2,3371.58761,1680026399999,90491014.37753800,70122,1650.95379000,44307190.83337690,0,,,,,
2023-03-28 18:00:00,26863.2,27390.0,26838.21,27344.13,6486.67624,1680029999999,175957654.72210740,103771,3480.45211000,94398025.74704730,0,,,,,
2023-03-28 19:00:00,27344.13,27520.0,27158.15,27425.99,6345.21459,1680033599999,173370318.63316390,104284,3394.31330000,92739343.78105570,0,,,,,
2023-03-28 20:00:00,27425.98,27492.8,27242.96,27307.2,2948.36979,1680037199999,80600074.76082880,62118,1397.11083000,38196153.07164670,0,,,,,
2023-03-28 21:00:00,27307.21,27328.29,27095.66,27190.54,1774.93303,1680040799999,48318982.80284320,45724,840.15521000,22870776.24054190,0,,,,,
2023-03-28 22:00:00,27190.54,27232.94,27133.61,27218.39,1752.10323,1680044399999,47641185.25661060,37502,827.47973000,22499449.60268720,0,,,,,
2023-03-28 23:00:00,27218.4,27319.1,27210.96,27261.07,1864.46836,1680047999999,50834283.21369390,40320,964.79050000,26304696.25896000,0,,,,,
2023-03-29 00:00:00,27261.06,27340.0,27240.1,27268.73,1699.06156,1680051599999,46358190.05590060,42695,821.02438000,22400550.17081100,0,,,,,
2023-03-29 01:00:00,27268.74,27479.36,27262.01,27325.78,2863.16949,1680055199999,78366100.13967150,59679,1439.89453000,39409100.12009800,0,,,,,
2023-03-29 02:00:00,27325.77,27413.97,27297.0,27395.0,1403.72005,1680058799999,38395285.54761300,30460,690.18169000,18878169.49554000,0,,,,,
2023-03-29 03:00:00,27395.0,27409.88,27326.88,27367.45,1158.30899,1680062399999,31707484.03688000,26850,530.76310000,14527938.27358480,0,,,,,
2023-03-29 04:00:00,27367.44,27612.95,27349.68,27568.07,3933.22081,1680065999999,108255372.26401390,68028,2061.41508000,56734569.47773340,0,,,,,
2023-03-29 05:00:00,27568.06,27650.0,27520.55,27544.14,3064.55075,1680069599999,84510037.26409850,61205,1513.56747000,41738247.42372500,0,,,,,
2023-03-29 06:00:00,27544.14,28158.0,27507.6,28052.3,11195.15123,1680073199999,312965828.46527630,161594,5815.70919000,162526790.51366640,0,,,,,
2023-03-29 07:00:00,28052.3,28164.48,27969.69,28086.82,4252.63986,1680076799999,119372871.92201080,80982,2107.44073000,59157831.35569530,0,,,,,
2023-03-29 08:00:00,28086.82,28650.0,28040.34,28506.99,11270.83485,1680080399999,320283535.70064270,183370,6442.66265000,183071265.42580530,0,,,,,
2023-03-29 09:00:00,28506.99,28562.75,28313.25,28319.89,5574.7619,1680083999999,158554899.39145110,86889,2534.72162000,72096054.11871410,0,,,,,
2023-03-29 10:00:00,28319.89,28438.81,28246.01,28382.23,3714.17289,1680087599999,105316799.32855910,71061,1951.56361000,55345246.58229700,0,,,,,
2023-03-29 11:00:00,28382.23,28383.92,28272.86,28353.99,2886.79972,1680091199999,81750418.92247460,58981,1381.16013000,39111132.12343450,0,,,,,
2023-03-29 12:00:00,28354.0,28479.27,28230.85,28441.77,4087.94289,1680094799999,115882814.29811930,79217,2106.29104000,59715331.30098030,0,,,,,
2023-03-29 13:00:00,28441.77,28493.55,28327.29,28425.91,3987.11675,1680098399999,113260841.98001680,74616,1986.84923000,56443069.62943000,0,,,,,
2023-03-29 14:00:00,28425.9,28590.0,28266.66,28290.97,5169.33995,1680101999999,146783252.60652940,104111,2596.97900000,73762386.75702910,0,,,,,
2023-03-29 15:00:00,28290.97,28490.0,28270.99,28442.79,3173.00678,1680105599999,90117466.22770540,67432,1660.94644000,47167886.75014250,0,,,,,
2023-03-29 16:00:00,28442.8,28447.72,28135.82,28152.46,3499.17274,1680109199999,99005387.45798930,74602,1559.44583000,44124984.21455520,0,,,,,
2023-03-29 17:00:00,28152.45,28333.0,28139.84,28252.33,3144.50099,1680112799999,88803280.86196300,72371,1623.63604000,45851972.50485790,0,,,,,
2023-03-29 18:00:00,28252.34,28349.0,28195.69,28316.13,2273.66049,1680116399999,64283677.64782790,51691,1177.48501000,33291593.64867320,0,,,,,
2023-03-29 19:00:00,28316.13,28448.68,28279.29,28419.49,2730.42811,1680119999999,77447468.06205990,55530,1453.88858000,41238697.09276470,0,,,,,
2023-03-29 20:00:00,28419.49,28468.13,28356.23,28388.58,2226.26851,1680123599999,63246594.90110810,48405,1095.50999000,31123556.74723810,0,,,,,
2023-03-29 21:00:00,28388.58,28500.0,28290.35,28291.0,1916.30451,1680127199999,54424855.63647310,48825,972.23734000,27617127.10972220,0,,,,,
2023-03-29 22:00:00,28291.01,28429.28,28211.0,28389.41,2782.69442,1680130799999,78789411.04766800,58246,1455.01518000,41200699.28135640,0,,,,,
2023-03-29 23:00:00,28389.41,28456.84,28319.48,28348.6,1479.33184,1680134399999,42005992.44510640,37377,763.69239000,21686496.37482380,0,,,,,
2023-03-30 00:00:00,28348.6,28457.48,28235.25,28328.47,2063.78277,1680137999999,58536763.19605960,63005,985.51269000,27958217.31753100,0,,,,,
2023-03-30 01:00:00,28328.48,28382.0,28245.06,28350.0,1543.34488,1680141599999,43713109.26007340,51934,778.97601000,22063533.16293610,0,,,,,
2023-03-30 02:00:00,28350.0,29184.68,28343.39,28964.76,12850.8762,1680145199999,371404785.73623400,224546,7113.53919000,205463715.72713410,0,,,,,
2023-03-30 03:00:00,28964.76,29002.67,28090.06,28489.18,12075.03577,1680148799999,343893853.90694700,192757,5929.10104000,168841794.08764500,0,,,,,
2023-03-30 04:00:00,28489.19,28701.96,28442.79,28587.64,3571.4476,1680152399999,102106100.74912660,64768,1869.64915000,53454883.40424600,0,,,,,
2023-03-30 05:00:00,28587.63,28633.7,28491.39,28613.98,2288.37147,1680155999999,65357624.61118650,51314,1180.01093000,33706950.52295520,0,,,,,
2023-03-30 06:00:00,28613.97,28674.69,28566.67,28613.88,2552.16765,1680159599999,73026515.20419450,54851,1201.46022000,34379353.81115000,0,,,,,
2023-03-30 07:00:00,28613.89,28775.6,28579.43,28725.01,3479.45578,1680163199999,99776043.82664070,69338,1848.47691000,53002061.23483020,0,,,,,
2023-03-30 08:00:00,28725.0,28748.76,28568.54,28572.81,3140.6433,1680166799999,90014981.59132910,62804,1278.12070000,36641180.76195090,0,,,,,
2023-03-30 09:00:00,28572.81,28600.0,28500.0,28583.59,3106.488,1680170399999,88711400.70827810,58182,1570.71856000,44855475.79189120,0,,,,,
2023-03-30 10:00:00,28583.59,28624.74,28518.29,28602.48,1806.36723,1680173999999,51613169.17816510,40362,896.84261000,25626278.52915080,0,,,,,
2023-03-30 11:00:00,28602.48,28710.15,28580.65,28644.79,2578.32641,1680177599999,73855584.55334500,46369,1320.23660000,37816635.18784940,0,,,,,
2023-03-30 12:00:00,28644.79,28691.45,28568.23,28646.35,3072.81096,1680181199999,87989818.13532590,55574,1455.50326000,41679938.98054400,0,,,,,
2023-03-30 13:00:00,28646.34,28646.35,28410.34,28517.96,3987.63492,1680184799999,113862561.87116480,68935,1814.49089000,51805457.66358840,0,,,,,
2023-03-30 14:00:00,28517.95,28542.97,28262.0,28428.47,5658.18721,1680188399999,160667660.61671240,95054,2653.71116000,75342835.91826370,0,,,,,
2023-03-30 15:00:00,28428.48,28482.13,28169.5,28300.33,4483.93848,1680191999999,127025858.24566490,81547,2077.22880000,58847381.90602250,0,,,,,
2023-03-30 16:00:00,28300.32,28301.01,28046.15,28247.27,4985.39605,1680195599999,140518800.94117190,90805,2417.59089000,68141654.03191970,0,,,,,
2023-03-30 17:00:00,28247.26,28277.0,27735.0,27839.41,7119.45874,1680199199999,198797741.09410220,125737,3236.06618000,90329650.48892240,0,,,,,
2023-03-30 18:00:00,27839.4,27953.57,27686.0,27903.69,4413.24045,1680202799999,122855226.56859430,76301,2237.76283000,62290829.42853870,0,,,,,
2023-03-30 19:00:00,27903.69,28075.53,27880.0,27986.09,4061.71355,1680206399999,113662087.47992380,61210,2182.24876000,61064507.66691110,0,,,,,
2023-03-30 20:00:00,27986.1,28179.7,27900.0,28149.8,3422.58634,1680209999999,96022129.94586370,58639,1784.45550000,50064949.24852410,0,,,,,
2023-03-30 21:00:00,28149.8,28197.96,28012.1,28068.5,1900.85772,1680213599999,53420957.11514320,41869,973.15278000,27348204.44140550,0,,,,,
2023-03-30 22:00:00,28068.5,28140.0,27786.66,27898.59,2716.85368,1680217199999,76071898.11965720,59411,1224.56103000,34292323.35898040,0,,,,,
2023-03-30 23:00:00,27898.59,28055.0,27841.47,28028.53,1986.4474,1680220799999,55567265.98753900,48340,1070.79310000,29955074.03334650,0,,,,,
2023-03-31 00:00:00,28028.53,28338.34,27916.34,28249.17,4149.4121,1680224399999,116719094.89765000,96160,2125.22509000,59782326.89741410,0,,,,,
2023-03-31 01:00:00,28249.18,28375.0,28116.57,28153.12,3568.29799,1680227999999,100772716.50781990,84181,1765.48948000,49855216.63239650,0,,,,,
2023-03-31 02:00:00,28153.13,28206.2,28080.33,28146.79,2034.67447,1680231599999,57267844.19477690,55138,1028.60673000,28950430.28460670,0,,,,,
2023-03-31 03:00:00,28146.79,28235.45,28112.0,28168.41,2012.92542,1680235199999,56712133.00559510,40044,1057.34308000,29790065.26144440,0,,,,,
2023-03-31 04:00:00,28168.41,28205.42,28091.65,28179.6,1252.02182,1680238799999,35247815.54066080,28624,648.79887000,18264380.86086110,0,,,,,
2023-03-31 05:00:00,28179.61,28219.36,27941.29,28034.52,2638.3173,1680242399999,74070655.77709150,46662,1414.43694000,39704426.06417540,0,,,,,
2023-03-31 06:00:00,28034.51,28103.16,28010.56,28079.96,1634.949,1680245999999,45881863.50456780,38084,781.86358000,21940643.94792330,0,,,,,
2023-03-31 07:00:00,28079.95,28090.17,27511.71,27738.48,10004.62587,1680249599999,277513351.59609040,161116,4562.73538000,126567411.01632540,0,,,,,
2023-03-31 08:00:00,27738.48,27847.87,27688.0,27797.32,3301.36372,1680253199999,91697475.53647140,66263,1526.27419000,42392641.91606940,0,,,,,
2023-03-31 09:00:00,27797.31,27878.84,27770.0,27819.99,2456.37429,1680256799999,68340725.93439520,49965,1205.91740000,33548201.64639040,0,,,,,
2023-03-31 10:00:00,27820.0,27992.05,27798.48,27893.8,2535.91766,1680260399999,70753015.21475760,51968,1299.80896000,36268213.78571400,0,,,,,
2023-03-31 11:00:00,27893.81,27980.0,27842.1,27927.97,2250.15003,1680263999999,62814725.72627600,45400,1121.03751000,31294252.05215950,0,,,,,
2023-03-31 12:00:00,27927.97,28185.63,27870.93,28110.36,5285.3813,1680267599999,148326591.83443070,84638,2740.58794000,76911237.51917060,0,,,,,
2023-03-31 13:00:00,28110.37,28551.2,28082.71,28370.78,7427.91987,1680271199999,210624718.72217820,129144,4036.87316000,114461244.06773460,0,,,,,
2023-03-31 14:00:00,28370.78,28656.69,28320.79,28521.78,6107.95098,1680274799999,174072877.15456330,106132,3430.25158000,97761792.40221760,0,,,,,
2023-03-31 15:00:00,28521.78,28593.34,28360.0,28494.99,5501.16193,1680278399999,156507798.59931830,88566,2804.62316000,79785823.91606180,0,,,,,
2023-03-31 16:00:00,28495.0,28541.18,28365.99,28430.76,2441.53596,1680281999999,69441489.76355570,53248,1187.73933000,33780066.30976330,0,,,,,
2023-03-31 17:00:00,28430.75,28473.0,28276.65,28334.53,2464.35091,1680285599999,69881911.29398710,53794,1190.90187000,33768680.90413410,0,,,,,
2023-03-31 18:00:00,28334.52,28426.98,28262.87,28315.5,1723.51177,1680289199999,48840301.53892370,41817,912.38679000,25856185.18869230,0,,,,,
2023-03-31 19:00:00,28315.49,28524.12,28279.24,28469.31,2766.3802,1680292799999,78590497.45945140,49983,1422.70488000,40411387.19212400,0,,,,,
2023-03-31 20:00:00,28469.31,28474.06,28337.46,28391.8,1926.97706,1680296399999,54741643.56281010,45090,927.61079000,26351582.30077770,0,,,,,
2023-03-31 21:00:00,28391.8,28590.0,28363.68,28477.19,1448.13203,1680299999999,41222040.53290470,37915,814.20583000,23182852.24917440,0,,,,,
2023-03-31 22:00:00,28477.19,28632.94,28442.25,28570.31,1888.42202,1680303599999,53925695.41367870,45494,1018.60071000,29088601.16794870,0,,,,,
2023-03-31 23:00:00,28570.31,28595.75,28465.36,28465.36,1377.36769,1680307199999,39286328.46539620,37923,612.44786000,17466570.60357820,0,,,,,
2023-04-01 00:00:00,28465.36,28547.2,28408.57,28438.27,1524.81719,1680310799999,43415784.73435520,46983,738.40413000,21027000.66934780,0,,,,,
2023-04-01 01:00:00,28438.26,28625.61,28410.35,28610.63,1458.59279,1680314399999,41572737.64045880,39087,810.66690000,23107755.20170660,0,,,,,
2023-04-01 02:00:00,28610.62,28819.71,28467.31,28583.36,3522.34366,1680317999999,100920818.99480220,81905,1796.28255000,51488658.24036300,0,,,,,
2023-04-01 03:00:00,28583.36,28603.78,28503.29,28541.1,1088.35997,1680321599999,31072786.68083170,31137,493.98619000,14102758.63045260,0,,,,,
2023-04-01 04:00:00,28541.1,28625.1,28526.59,28580.0,1117.54084,1680325199999,31937525.53177110,27582,596.58466000,17050256.59799380,0,,,,,
2023-04-01 05:00:00,28580.01,28589.13,28530.59,28571.08,808.34551,1680328799999,23084721.10630050,24055,401.24370000,11458461.21879260,0,,,,,
2023-04-01 06:00:00,28571.08,28572.93,28353.78,28482.72,2327.5363,1680332399999,66241802.85187910,52481,1023.88492000,29140252.54562530,0,,,,,
2023-04-01 07:00:00,28482.71,28482.72,28351.35,28424.99,1419.78356,1680335999999,40330242.80948720,33548,764.72685000,21721327.63956610,0,,,,,
2023-04-01 08:00:00,28424.98,28485.11,28389.37,28440.56,1446.06986,1680339599999,41131897.46066460,34261,835.68897000,23769605.25105080,0,,,,,
2023-04-01 09:00:00,28440.56,28464.65,28420.54,28425.49,755.41321,1680343199999,21482531.08206300,25274,368.74960000,10486261.50240290,0,,,,,
2023-04-01 10:00:00,28425.49,28474.15,28389.77,28465.32,852.69033,1680346799999,24238874.05603130,26865,457.88781000,13016673.49308260,0,,,,,
2023-04-01 11:00:00,28465.32,28475.97,28360.65,28372.85,1079.9353,1680350399999,30693834.47621900,29417,490.36261000,13937499.62288430,0,,,,,
2023-04-01 12:00:00,28372.84,28424.05,28320.35,28422.89,1331.51394,1680353999999,37792270.82421420,34750,687.38320000,19512910.45017330,0,,,,,
2023-04-01 13:00:00,28422.88,28473.9,28377.63,28417.8,934.62513,1680357599999,26559209.57015930,27978,561.09337000,15945590.59344500,0,,,,,
2023-04-01 14:00:00,28417.81,28420.88,28292.32,28318.04,1316.04404,1680361199999,37316907.53954890,39929,579.24781000,16425436.00134990,0,,,,,
2023-04-01 15:00:00,28318.04,28405.31,28220.27,28400.07,1605.44704,1680364799999,45484894.06108810,41284,826.56623000,23425311.28196280,0,,,,,
2023-04-01 16:00:00,28400.07,28443.04,28280.0,28326.0,1529.35437,1680368399999,43403336.01611850,40805,662.79561000,18813385.11658500,0,,,,,
2023-04-01 17:00:00,28326.0,28383.32,28317.39,28372.37,683.02376,1680371999999,19367891.24669080,25258,347.82321000,9862374.26655620,0,,,,,
2023-04-01 18:00:00,28372.36,28382.9,28333.19,28376.74,625.47068,1680375599999,17737586.50195820,22755,315.68702000,8952389.01948110,0,,,,,
2023-04-01 19:00:00,28376.74,28384.23,28343.81,28381.98,559.40445,1680379199999,15870600.16846040,19941,294.75588000,8362342.36793910,0,,,,,
2023-04-01 20:00:00,28381.97,28577.0,28379.63,28446.78,1750.39916,1680382799999,49856151.35665110,44666,889.07359000,25317083.70949100,0,,,,,
2023-04-01 21:00:00,28446.79,28517.44,28429.93,28477.72,674.71297,1680386399999,19215088.88126580,22945,326.49611000,9298004.39951220,0,,,,,
2023-04-01 22:00:00,28477.73,28538.08,28477.72,28517.94,899.92118,1680389999999,25656204.19531680,23266,527.29285000,15032746.09740230,0,,,,,
2023-04-01 23:00:00,28517.95,28555.0,28445.0,28452.73,927.10229,1680393599999,26420539.66593310,26609,374.69361000,10677483.56558180,0,,,,,
2023-04-02 00:00:00,28452.74,28499.99,28355.0,28366.3,914.79254,1680397199999,26005898.86728120,32458,396.85852000,11283929.91345950,0,,,,,
2023-04-02 01:00:00,28366.3,28434.68,28355.54,28388.34,741.92426,1680400799999,21070369.53579340,24807,380.66299000,10810342.64869650,0,,,,,
2023-04-02 02:00:00,28388.35,28430.29,28375.0,28406.13,724.1985,1680404399999,20571148.52107150,22752,365.49141000,10381527.47882260,0,,,,,
